n calls (143671010 primitive calls) in 165.255 seconds

Ordered by: cumulative time

ncalls  tottime  percall  cumtime  percall filename:lineno(function)
1    0.000    0.000    0.000    0.000 calendar.py:259(TextCalendar)
2    0.000    0.000    0.000    0.000 {built-in method log10}
1    0.000    0.000    0.000    0.000 selectors.py:278(SelectSelector)
1    0.000    0.000    0.000    0.000 regexp.py:78(RegexpTokenizer)
2    0.000    0.000    0.000    0.000 offsets.py:1333(__init__)
14    0.000    0.000    0.000    0.000 {built-in method _filters_mutated}
3    0.000    0.000    0.000    0.000 compressed.py:980(__set_sorted)
12    0.000    0.000    0.000    0.000 search_space.py:54(state)
5    0.000    0.000    0.000    0.000 config.py:788(is_one_of_factory)
7    0.000    0.000    0.000    0.000 rrule.py:57(__init__)
1    0.000    0.000    0.000    0.000 cookies.py:456(BaseCookie)
4    0.000    0.000    0.000    0.000 {built-in method fromkeys}
1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
1    0.000    0.000    0.000    0.000 lazyimport.py:25(LazyModule)
1    0.000    0.000    0.000    0.000 utils.py:998(SafeEval)
9    0.000    0.000    0.000    0.000 csr.py:192(_swap)
1    0.000    0.000    0.000    0.000 api.py:570(TheoremToolThread)
1    0.000    0.000    0.000    0.000 plistlib.py:127(Plist)
1    0.000    0.000    0.000    0.000 synchronize.py:211(Condition)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:3829(tukeylambda_gen)
1    0.000    0.000    0.000    0.000 {sklearn.svm.libsvm_sparse.set_verbosity_wrap}
1    0.000    0.000    0.000    0.000 __init__.py:374(_FixedOffset)
1    0.000    0.000    0.000    0.000 feedparser.py:44(BufferedSubFile)
1    0.000    0.000    0.000    0.000 dates.py:776(AutoDateLocator)
1    0.000    0.000    0.000    0.000 decorators.py:152(Appender)
1    0.000    0.000    0.000    0.000 decorator.py:81(FunctionMaker)
1    0.000    0.000    0.000    0.000 kmeans.py:23(KMeansClusterer)
1    0.000    0.000    0.000    0.000 glue.py:32(GlueFormula)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:612(burr_gen)
3    0.000    0.000    0.000    0.000 _version.py:78(_compare_version)
1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
1    0.000    0.000    0.000    0.000 stanford.py:25(StanfordTagger)
1    0.000    0.000    0.000    0.000 linearlogic.py:16(Tokens)
1    0.000    0.000    0.000    0.000 topics.py:109(TopicClassifier)
1    0.000    0.000    0.000    0.000 api.py:18(TaggerI)
2    0.000    0.000    0.000    0.000 __init__.py:374(__init__)
1    0.000    0.000    0.000    0.000 plistlib.py:416(_DumbXMLWriter)
1    0.000    0.000    0.000    0.000 featstruct.py:1703(FeatureValueTuple)
1    0.000    0.000    0.000    0.000 coordinate_descent.py:957(LinearModelCV)
1    0.000    0.000    0.000    0.000 format.py:130(SeriesFormatter)
1    0.000    0.000    0.000    0.000 suite.py:273(_ErrorHolder)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:934(expon_gen)
1    0.000    0.000    0.000    0.000 logistic.py:12(LogisticRegression)
1    0.000    0.000    0.000    0.000 indexing.py:1544(_iAtIndexer)
2    0.000    0.000    0.000    0.000 rcsetup.py:222(<listcomp>)
1    0.000    0.000    0.000    0.000 cross_validation.py:609(Bootstrap)
1    0.000    0.000    0.000    0.000 text.py:32(ContextIndex)
1    0.000    0.000    0.000    0.000 core.py:756(_DomainTan)
1    0.000    0.000    0.000    0.000 search.py:175(HeuristicSearch)
1    0.000    0.000    0.000    0.000 univariate_selection.py:369(SelectKBest)
6    0.000    0.000    0.000    0.000 index.py:43(_indexOp)
1    0.000    0.000    0.000    0.000 cbook.py:543(Scheduler)
3    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
1    0.000    0.000    0.000    0.000 tokenize.py:329(_get_normal_name)
3    0.000    0.000    0.000    0.000 datetime.py:1832(_create)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:1410(genpareto_gen)
1    0.000    0.000    0.000    0.000 weakref.py:102(remove)
1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
1    0.000    0.000    0.000    0.000 _expm_multiply.py:316(LazyOperatorNormInfo)
1    0.000    0.000    0.000    0.000 pyparsing.py:1549(Empty)
1    0.000    0.000    0.000    0.000 features.py:52(Feature)
1    0.000    0.000    0.000    0.000 ticker.py:336(OldScalarFormatter)
1    0.000    0.000    0.000    0.000 pytables.py:31(Term)
1    0.000    0.000    0.000    0.000 tokenize.py:111(any)
1    0.000    0.000    0.000    0.000 pchart.py:135(BottomUpProbabilisticChartParser)
1    0.000    0.000    0.000    0.000 pydoc.py:416(HTMLRepr)
10    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
2    0.000    0.000    0.000    0.000 {built-in method maketrans}
1    0.000    0.000    0.000    0.000 __init__.py:1116(__init__)
4    0.000    0.000    0.000    0.000 logic.py:114(<listcomp>)
1    0.000    0.000    0.000    0.000 nonlin.py:1327(KrylovJacobian)
4    0.000    0.000    0.000    0.000 pyparsing.py:259(__init__)
1    0.000    0.000    0.000    0.000 probability.py:339(ProbDistI)
1    0.000    0.000    0.000    0.000 structures.py:88(LookupDict)
1    0.000    0.000    0.000    0.000 ElementTree.py:543(ElementTree)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:2784(maxwell_gen)
1    0.000    0.000    0.000    0.000 tree.py:808(ImmutableTree)
4    0.000    0.000    0.000    0.000 logic.py:113(<listcomp>)
1    0.000    0.000    0.000    0.000 __init__.py:29(deprecated)
19    0.000    0.000    0.000    0.000 grammar.py:483(<genexpr>)
1    0.000    0.000    0.000    0.000 core.py:153(<listcomp>)
1    0.000    0.000    0.000    0.000 pool.py:572(ApplyResult)
1    0.000    0.000    0.000    0.000 semcor.py:18(SemcorCorpusReader)
1    0.000    0.000    0.000    0.000 api.py:225(PrimitiveCategory)
1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:840(dgamma_gen)
1    0.000    0.000    0.000    0.000 _discrete_distns.py:667(dlaplace_gen)
1    0.000    0.000    0.000    0.000 lancaster.py:18(LancasterStemmer)
1    0.000    0.000    0.000    0.000 weakref.py:292(__new__)
1    0.000    0.000    0.000    0.000 ransac.py:52(RANSACRegressor)
2    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
1    0.000    0.000    0.000    0.000 chart.py:72(CCGLeafEdge)
1    0.000    0.000    0.000    0.000 rbf.py:58(Rbf)
1    0.000    0.000    0.000    0.000 dis.py:401(Bytecode)
1    0.000    0.000    0.000    0.000 plistlib.py:746(_BinaryPlistWriter)
1    0.000    0.000    0.000    0.000 downloader.py:186(Package)
1    0.000    0.000    0.000    0.000 learning_search.py:174(MultiSelectFeedback)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:3680(triang_gen)
1    0.000    0.000    0.000    0.000 search.py:119(BeamSearchPlanner)
1    0.000    0.000    0.000    0.000 __init__.py:1341(is_interactive)
1    0.000    0.000    0.000    0.000 frequencies.py:16(FreqGroup)
1    0.000    0.000    0.000    0.000 pool.py:297(CustomizablePicklingQueue)
1    0.000    0.000    0.000    0.000 __init__.py:1991(Place)
1    0.000    0.000    0.000    0.000 threading.py:482(Event)
1    0.000    0.000    0.000    0.000 connection.py:172(VerifiedHTTPSConnection)
1    0.000    0.000    0.000    0.000 snowball.py:1050(FinnishStemmer)
1    0.000    0.000    0.000    0.000 _basinhopping.py:36(BasinHoppingRunner)
1    0.000    0.000    0.000    0.000 interface.py:363(IdentityOperator)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:1020(exponpow_gen)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:2893(ncx2_gen)
1    0.000    0.000    0.000    0.000 category_explorer.py:146(CategoryGraphStateSpace)
1    0.000    0.000    0.000    0.000 tree.py:1208(MultiParentedTree)
1    0.000    0.000    0.000    0.000 cookiejar.py:713(Cookie)
1    0.000    0.000    0.000    0.000 hunpos.py:27(HunposTagger)
1    0.000    0.000    0.000    0.000 decorators.py:97(Substitution)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:2017(halfcauchy_gen)
1    0.000    0.000    0.000    0.000 request.py:756(HTTPPasswordMgr)
1    0.000    0.000    0.000    0.000 semcor.py:205(SemcorSentence)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:1811(gengamma_gen)
1    0.000    0.000    0.000    0.000 tz.py:721(tzical)
23    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
1    0.000    0.000    0.000    0.000 __init__.py:288(set_fileo)
1    0.000    0.000    0.000    0.000 pytables.py:1290(TableIterator)
1    0.000    0.000    0.000    0.000 config.py:556(_get_deprecated_option)
1    0.000    0.000    0.000    0.000 cbook.py:1502(MemoryMonitor)
1    0.000    0.000    0.000    0.000 zipfile.py:291(ZipInfo)
1    0.000    0.000    0.000    0.000 transforms.py:2081(BlendedAffine2D)
1    0.000    0.000    0.000    0.000 ops.py:297(BinOp)
1    0.000    0.000    0.000    0.000 _import_tools.py:8(PackageLoader)
1    0.000    0.000    0.000    0.000 data.py:395(PolynomialFeatures)
1    0.000    0.000    0.000    0.000 wordlist.py:15(WordListCorpusReader)
2    0.000    0.000    0.000    0.000 rcsetup.py:430(validate_bbox)
3    0.000    0.000    0.000    0.000 core.py:742(__init__)
1    0.000    0.000    0.000    0.000 internals.py:1212(FloatBlock)
1    0.000    0.000    0.000    0.000 interpolate.py:1404(RegularGridInterpolator)
1    0.000    0.000    0.000    0.000 featurechart.py:139(FeatureChart)
1    0.000    0.000    0.000    0.000 collocations.py:239(QuadgramCollocationFinder)
1    0.000    0.000    0.000    0.000 ElementTree.py:491(QName)
1    0.000    0.000    0.000    0.000 index_tricks.py:475(ndenumerate)
1    0.000    0.000    0.000    0.000 sequential.py:253(NgramTagger)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:2410(laplace_gen)
1    0.000    0.000    0.000    0.000 offsets.py:2119(Minute)
1    0.000    0.000    0.000    0.000 data.py:563(Normalizer)
13    0.000    0.000    0.000    0.000 offsets.py:1283(<genexpr>)
1    0.000    0.000    0.000    0.000 config.py:210(CallableDynamicDoc)
1    0.000    0.000    0.000    0.000 pkg_resources.py:350(IMetadataProvider)
1    0.000    0.000    0.000    0.000 probability.py:1497(KneserNeyProbDist)
1    0.000    0.000    0.000    0.000 dates.py:1322(DateConverter)
1    0.000    0.000    0.000    0.000 pkg_resources.py:1770(FileMetadata)
1    0.000    0.000    0.000    0.000 data.py:151(MinMaxScaler)
1    0.000    0.000    0.000    0.000 base.py:17(SelectorMixin)
1    0.000    0.000    0.000    0.000 csv.py:167(Sniffer)
8    0.000    0.000    0.000    0.000 offsets.py:1013(<genexpr>)
1    0.000    0.000    0.000    0.000 cbook.py:1298(Stack)
1    0.000    0.000    0.000    0.000 chart.py:1183(FilteredBottomUpPredictCombineRule)
1    0.000    0.000    0.000    0.000 resolution.py:464(BindingDict)
1    0.000    0.000    0.000    0.000 parser.py:43(_timelex)
1    0.000    0.000    0.000    0.000 __init__.py:668(Filterer)
1    0.000    0.000    0.000    0.000 core.py:5994(__init__)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:2053(halflogistic_gen)
1    0.000    0.000    0.000    0.000 learning_search.py:203(WeightUpdateRule)
5    0.000    0.000    0.000    0.000 iterative.py:69(set_docstring)
1    0.000    0.000    0.000    0.000 interpolate.py:1731(ppform)
1    0.000    0.000    0.000    0.000 grid_search.py:36(ParameterGrid)
2    0.000    0.000    0.000    0.000 {method 'to_bytes' of 'int' objects}
1    0.000    0.000    0.000    0.000 csv.py:129(DictWriter)
1    0.000    0.000    0.000    0.000 pytables.py:2005(DataIndexableCol)
5    0.000    0.000    0.000    0.000 offsets.py:591(<listcomp>)
1    0.000    0.000    0.000    0.000 transforms.py:2548(TransformedPath)
1    0.000    0.000    0.000    0.000 models.py:186(Request)
1    0.000    0.000    0.000    0.000 nonlin.py:1046(Anderson)
1    0.000    0.000    0.000    0.000 colors.py:1034(SymLogNorm)
1    0.000    0.000    0.000    0.000 sql.py:1223(SQLiteTable)
1    0.000    0.000    0.000    0.000 api.py:12(AbstractCCGCategory)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:2444(levy_gen)
4    0.000    0.000    0.000    0.000 period.py:233(_comp_method)
1    0.000    0.000    0.000    0.000 ibm3.py:15(HashableDict)
1    0.000    0.000    0.000    0.000 _datasource.py:74(__init__)
8    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
1    0.000    0.000    0.000    0.000 orthogonal.py:113(orthopoly1d)
1    0.000    0.000    0.000    0.000 _basinhopping.py:185(AdaptiveStepsize)
1    0.000    0.000    0.000    0.000 propbank.py:335(PropbankTreePointer)
2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
1    0.000    0.000    0.000    0.000 _continuous_distns.py:647(fisk_gen)
1    0.000    0.000    0.000    0.000 nombank.py:292(NombankChainTreePointer)
1    0.000    0.000    0.000    0.000 snowball.py:1818(HungarianStemmer)
1    0.000    0.000    0.000    0.000 lexicon.py:38(CCGLexicon)
1    0.000    0.000    0.000    0.000 ElementTree.py:1446(XMLParser)
1    0.000    0.000    0.000    0.000 probability.py:965(CrossValidationProbDist)
1    0.000    0.000    0.000    0.000 string.py:73(Template)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:2567(logistic_gen)
1    0.000    0.000    0.000    0.000 string_category.py:29(StringCategoryCorpusReader)
1    0.000    0.000    0.000    0.000 core.py:6006(__init__)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:3183(lomax_gen)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:279(arcsine_gen)
1    0.000    0.000    0.000    0.000 passive_aggressive.py:149(PassiveAggressiveRegressor)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:3772(truncnorm_gen)
1    0.000    0.000    0.000    0.000 interface.py:254(_SumLinearOperator)
1    0.000    0.000    0.000    0.000 _discrete_distns.py:631(zipf_gen)
1    0.000    0.000    0.000    0.000 case.py:1367(_SubTest)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:246(anglit_gen)
1    0.000    0.000    0.000    0.000 transforms.py:2377(BboxTransform)
1    0.000    0.000    0.000    0.000 excel.py:1196(_XlsxWriter)
1    0.000    0.000    0.000    0.000 pytables.py:2585(SparseFrameFixed)
1    0.000    0.000    0.000    0.000 logic.py:1629(AllExpression)
1    0.000    0.000    0.000    0.000 zipfile.py:1568(PyZipFile)
1    0.000    0.000    0.000    0.000 gaac.py:17(GAAClusterer)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:3979(wrapcauchy_gen)
1    0.000    0.000    0.000    0.000 groupby.py:3631(_KeyMapper)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:1229(foldnorm_gen)
1    0.000    0.000    0.000    0.000 colors.py:490(Colormap)
1    0.000    0.000    0.000    0.000 tarfile.py:2372(TarIter)
1    0.000    0.000    0.000    0.000 nombank.py:323(NombankTreePointer)
3    0.000    0.000    0.000    0.000 dyld.py:87(dyld_executable_path_search)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:3126(pareto_gen)
1    0.000    0.000    0.000    0.000 tarfile.py:576(_StreamProxy)
8    0.000    0.000    0.000    0.000 __init__.py:184(u)
1    0.000    0.000    0.000    0.000 nonlin.py:1182(DiagBroyden)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:3617(recipinvgauss_gen)
1    0.000    0.000    0.000    0.000 gzip.py:68(_PaddedFile)
2    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
1    0.000    0.000    0.000    0.000 interpolate.py:83(interp2d)
1    0.000    0.000    0.000    0.000 ticker.py:204(Formatter)
11    0.000    0.000    0.000    0.000 {built-in method can_cast}
1    0.000    0.000    0.000    0.000 ibm1.py:20(IBMModel1)
1    0.000    0.000    0.000    0.000 _multivariate.py:220(multivariate_normal_gen)
1    0.000    0.000    0.000    0.000 logic.py:816(TypeResolutionException)
1    0.000    0.000    0.000    0.000 probability.py:1391(MutableProbDist)
1    0.000    0.000    0.000    0.000 relativedelta.py:16(weekday)
1    0.000    0.000    0.000    0.000 ieer.py:64(IEERCorpusReader)
1    0.000    0.000    0.000    0.000 cross_validation.py:234(_BaseKFold)
1    0.000    0.000    0.000    0.000 probability.py:1034(WittenBellProbDist)
3    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
1    0.000    0.000    0.000    0.000 ibm3.py:29(IBMModel3)
1    0.000    0.000    0.000    0.000 _multivariate.py:433(multivariate_normal_frozen)
1    0.000    0.000    0.000    0.000 encoder.py:98(__init__)
1    0.000    0.000    0.000    0.000 drt.py:822(PossibleAntecedents)
1    0.000    0.000    0.000    0.000 probability.py:635(LidstoneProbDist)
1    0.000    0.000    0.000    0.000 transforms.py:2483(BboxTransformFrom)
1    0.000    0.000    0.000    0.000 plistlib.py:79(_InternalDict)
1    0.000    0.000    0.000    0.000 index_tricks.py:223(AxisConcatenator)
1    0.000    0.000    0.000    0.000 learning_search.py:335(Teacher)
1    0.000    0.000    0.000    0.000 format.py:1917(FloatArrayFormatter)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:2607(loggamma_gen)
1    0.000    0.000    0.000    0.000 logic.py:1678(BinaryExpression)
1    0.000    0.000    0.000    0.000 pyparsing.py:1600(Keyword)
16    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
1    0.000    0.000    0.000    0.000 fitpack2.py:559(_BivariateSplineBase)
1    0.000    0.000    0.000    0.000 pyparsing.py:167(ParseBaseException)
1    0.000    0.000    0.000    0.000 cbook.py:1621(Grouper)
1    0.000    0.000    0.000    0.000 _parseaddr.py:203(AddrlistClass)
1    0.000    0.000    0.000    0.000 ticker.py:1543(SymmetricalLogLocator)
